Case URL,Case Filing Year for Action,Status,Case Categories,Geographies,agriculture,construction,education,energy_supply,enviromental_management,extractive,finance_insurance,fishing,forestry,informal,manufacturing,media,public,trade,transportation_logistics,water_management,num_sectors
https://www.climatecasechart.com/document/company-workers-union-of-maritima-commercial-somarco-limited-and-others-v-ministry-of-energy_f13e,2021,Decided,Human Rights;Just transition;Suits against governments,CHL,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
https://www.climatecasechart.com/document/complaint-against-drax-group-plc-under-the-oecd-guidelines-brought-by-the-lifescape-project-and-others_33ac,2021,Pending,"Climate damage;Corporations;Suits against corporations, individuals;Disclosures;GHG emissions reduction",XAB,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2
https://www.climatecasechart.com/document/confederated-tribes-of-the-coos-lower-umpqua-and-siuslaw-indians-v-federal-energy-regulatory-commission_bc50,2020,Petition for review filed.,Federal Statutory Claims;NEPA;Other Statutes and Regulations,USA;US-DC,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2
https://www.climatecasechart.com/document/conservation-council-for-hawaii-v-haaland_da2b,2021,Second joint status report filed re: stipulation regarding habitat definition rule.,Endangered Species Act and Other Wildlife Protection Statutes;Federal Statutory Claims,USA;US-HI,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
https://www.climatecasechart.com/document/conservation-law-foundation-v-epa_e2d5,2020,Motion for remand without vacatur granted and case dismissed.,Clean Water Act;Federal Statutory Claims,USA;US-MA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
https://www.climatecasechart.com/document/conservation-law-foundation-v-pike-fuels-lp_57c4,2021,Motion to dismiss second amended complaint denied.,Actions seeking adaptation measures;Adaptation;Clean Water Act;Federal Statutory Claims;Other Statutes and Regulations,USA;US-CT,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2
https://www.climatecasechart.com/document/conservation-law-foundation-v-shell-oil-co_b6ad,2021,Defendants' motion for a stay denied.,Actions seeking adaptation measures;Adaptation;Clean Water Act;Federal Statutory Claims;Other Statutes and Regulations,USA;US-CT,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,4
https://www.climatecasechart.com/document/cottonwood-environmental-law-center-v-marten_ea45,2020,Motion to dismiss granted.,Federal Statutory Claims;NEPA,USA;US-MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
https://www.climatecasechart.com/document/county-of-maui-v-sunoco-lp_b671,2020,Motion to dismiss for lack of personal jurisdiction filed by defendants.,Actions seeking money damages for losses;Adaptation;Common Law Claims,USA;US-HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
https://www.climatecasechart.com/document/credit-suisse-protesters-trials_5735,2020,Decided,"Protesters;Suits against corporations, individuals",CHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
https://www.climatecasechart.com/document/d-g-khan-cement-company-v-government-of-punjab_38a8,2019,Decided,Suits against governments;Environmental assessment and permitting;Climate adaptation;Other projects,PAK,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
https://www.climatecasechart.com/document/dakota-rural-action-v-u-s-department-of-agriculture_6f2b,2018,CAFO provisions of final rule vacated.,Federal Statutory Claims;NEPA,USA;US-DC,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
https://www.climatecasechart.com/document/danskammer-energy-llc-v-new-york-state-department-of-environmental-conservation_5fc5,2021,Plans for construction of plant paused and ALJ proceedings paused for one year.,Industry Lawsuits;State Law Claims,USA;US-NY,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2
https://www.climatecasechart.com/document/decision-of-the-hungarian-constitutional-court-in-case-ii-3536-2021-on-the-constitutionality-of-article-3-1-of-the-climate-protection-act_0a7e,2021,Decided,Human Rights;Right to a healthy environment;Suits against governments,HUN,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2
https://www.climatecasechart.com/document/decision-su-698-17-of-november-28-2017_fbf6,2015,Decided,Environmental assessment and permitting;Human Rights;Indigenous Groups;Natural resource extraction;Suits against governments,COL,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
https://www.climatecasechart.com/document/defenders-of-wildlife-v-u-s-forest-service_b0be,2021,Petition denied.,Endangered Species Act and Other Wildlife Protection Statutes;Federal Statutory Claims;NEPA,USA;US-CO,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2
https://www.climatecasechart.com/document/defenders-of-wildlife-v-u-s-forest-service_ee90,2021,Dismissal of petition affirmed.,Endangered Species Act and Other Wildlife Protection Statutes;Federal Statutory Claims;NEPA,USA;US-CO,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
https://www.climatecasechart.com/document/delaware-v-bp-america-inc_fddf,2020,Clerk sent remand orders and federal docket sheet to New Jersey Superior Court.,Actions seeking money damages for losses;Adaptation;Common Law Claims,USA;US-DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
https://www.climatecasechart.com/document/district-of-columbia-v-exxon-mobil-corp_dc1d,2020,Remand order affirmed.,Enforcement Cases;State Law Claims,USA;US-DC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
https://www.climatecasechart.com/document/do-hyun-kim-et-al-v-south-korea_2dd5,2020,Decided,Suits against governments;Other;GHG emissions reduction and trading,KOR,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2
https://www.climatecasechart.com/document/driftless-area-land-conservancy-v-rural-utilities-service_d8cd,2021,Denial of permanent injunction affirmed and district court judgment vacated because action was premature in the absence of final agency action.,Clean Water Act;Endangered Species Act and Other Wildlife Protection Statutes;Federal Statutory Claims;NEPA;Other Statutes and Regulations,USA;US-WI,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
https://www.climatecasechart.com/document/ds-600-european-union-and-certain-member-states-certain-measures-concerning-palm-oil-and-oil-palm-crop-based-biofuels_2ef3,2021,Pending,Climate-justified measures;Suits against governments;Trade and Investment,XAB,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2
https://www.climatecasechart.com/document/duarte-agostinho-and-others-v-portugal-and-32-other-states_e05d,2020,"Closed (inadmissible, no merits)",Human Rights;Other;Suits against governments,XAB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
https://www.climatecasechart.com/document/earth-island-institute-v-bluetriton-brands_0cad,2021,Stipulation of voluntary dismissal with prejudice filed by the parties.,Environmentalist Lawsuits;State Law Claims,USA;US-DC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
https://www.climatecasechart.com/document/earth-island-institute-v-coca-cola-co_3c58,2021,Dismissal of complaint reversed.,Environmentalist Lawsuits;State Law Claims,USA;US-DC,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
https://www.climatecasechart.com/document/earth-island-institute-v-coca-cola-co_ccff,2021,Motion to dismiss granted.,Environmentalist Lawsuits;State Law Claims,USA;US-DC,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,3
https://www.climatecasechart.com/document/east-phillips-neighborhood-institute-inc-v-city-of-minneapolis_47ab,2021,City's decision affirmed.,State Impact Assessment Laws;State Law Claims,USA;US-MN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
https://www.climatecasechart.com/document/east-river-park-action-v-city-of-new-york_7ead,2020,Petition denied.,Challenges to adaptation measures;Adaptation,USA;US-NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
https://www.climatecasechart.com/document/ecology-action-centre-v-nova-scotia-environment-2022-nssc-104_70e3,2021,Decided,Environmental assessment and permitting;Natural resource extraction;Suits against governments,CAN;CA-NS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
https://www.climatecasechart.com/document/environment-victoria-inc-v-agl-loy-yang-pty-ltd_ec53,2021,Decided,Environmental assessment and permitting;GHG emissions reduction and trading;Suits against governments;Utilities,AUS;AU-VIC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
https://www.climatecasechart.com/document/environmental-defense-fund-v-wheeler_da7a,2020,Final action administratively stayed pending further order of court.,Clean Air Act;Environmentalist Lawsuits;Federal Statutory Claims,USA;US-DC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
https://www.climatecasechart.com/document/environmental-justice-australia-eja-v-australia_a791,2021,Pending,Human Rights;Indigenous Groups;Right to a healthy environment;Suits against governments;Youth/Children,XAB,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2
https://www.climatecasechart.com/document/environmental-law-policy-center-v-wheeler_4a92,2020,Petition for review filed.,Clean Air Act;Environmentalist Lawsuits;Federal Statutory Claims,USA;US-DC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
https://www.climatecasechart.com/document/envol-vert-et-al-v-casino_fad5,2021,Pending,"Corporations;GHG emissions reduction;Suits against corporations, individuals",FRA,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2
https://www.climatecasechart.com/document/evans-v-federal-energy-regulatory-commission_4bf9,2020,FERC's motion to dismiss granted and record remanded to FERC.,Federal Statutory Claims;NEPA;Other Statutes and Regulations,USA;US-DC,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2
https://www.climatecasechart.com/document/federal-public-prosecutors-office-and-public-prosecutors-office-of-the-state-of-parana-vs-federal-environment-agency-ibama-and-environment-agency-of-the-state-of-parana-iat_a199,2020,Pending,Protecting biodiversity and ecosystems;Suits against governments,BRA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2
https://www.climatecasechart.com/document/federal-public-prosecutors-office-v-ana-paula-moura-de-souza-deforestation-and-climate-damage-in-the-pae-antimary_2c16,2021,Under Appeal,"Others;Suits against corporations, individuals",BRA;BR-AM,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
https://www.climatecasechart.com/document/federal-public-prosecutors-office-v-carlos-eduardo-de-oliveira-lima-deforestation-and-climate-damage-in-the-antimary-pae_2220,2021,Pending,"Others;Suits against corporations, individuals",BRA;BR-AM,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
https://www.climatecasechart.com/document/federal-public-prosecutors-office-v-clair-cunha-da-silva-deforestation-and-climate-damage-in-the-pae-antimary_9509,2021,Pending,"Others;Suits against corporations, individuals",BRA;BR-AM,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
https://www.climatecasechart.com/document/federal-public-prosecutors-office-v-cleide-guimaraes-machado-deforestation-and-climate-damage-in-the-pae-antimary_dce3,2021,Pending,"Others;Suits against corporations, individuals",BRA;BR-AM,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2
https://www.climatecasechart.com/document/federal-public-prosecutors-office-v-daniel-matias-deforestation-and-climate-damage-in-the-pae-antimary_b542,2021,Pending,"Others;Suits against corporations, individuals",BRA;BR-AM,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
https://www.climatecasechart.com/document/federal-public-prosecutors-office-v-degmar-serrath-de-menezes-caetano-deforestation-and-climate-damage-in-the-antimary-pae_ec87,2021,Pending,"Others;Suits against corporations, individuals",BRA;BR-AM,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
https://www.climatecasechart.com/document/federal-public-prosecutors-office-v-erico-batista-de-souza-deforestation-and-climate-damage-in-the-pae-antimary_cfcc,2021,Pending,"Climate damage;Corporations;Suits against corporations, individuals",BRA;BR-AM,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
https://www.climatecasechart.com/document/federal-public-prosecutors-office-v-istefania-ferreira-da-silva-deforestation-and-climate-damage-in-the-pae-antimary_12ba,2021,Pending,"Others;Suits against corporations, individuals",BRA;BR-AM,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
https://www.climatecasechart.com/document/federal-public-prosecutors-office-v-joel-de-souza-deforestation-and-climate-damage-in-the-pae-antimary_ea8b,2021,Pending,"Others;Suits against corporations, individuals",BRA;BR-AM,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
https://www.climatecasechart.com/document/federal-public-prosecutors-office-v-jorginei-anjos-batista-deforestation-and-climate-damage-in-the-antimary-pae_e6c8,2021,Pending,"Others;Suits against corporations, individuals",BRA;BR-AM,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
https://www.climatecasechart.com/document/federal-public-prosecutors-office-v-josafa-de-moura-cunha-deforestation-and-climate-damage-in-the-pae-antimary_4422,2021,Pending,"Others;Suits against corporations, individuals",BRA;BR-AM,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
https://www.climatecasechart.com/document/federal-public-prosecutors-office-v-jose-barbosa-de-araujo-deforestation-and-climate-damage-in-the-pae-antimary_1c5b,2021,Pending,"Others;Suits against corporations, individuals",BRA;BR-AM,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
https://www.climatecasechart.com/document/federal-public-prosecutors-office-v-jose-silva-deforestation-and-climate-damage-in-the-antimary-pae_caa5,2021,Pending,"Others;Suits against corporations, individuals",BRA;BR-AM,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
https://www.climatecasechart.com/document/federal-public-prosecutors-office-v-loacir-maria-da-conceicao-deforestation-and-climate-damage-in-the-antimary-pae_ef9c,2021,Under Appeal,"Others;Suits against corporations, individuals",BRA;BR-AM,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
https://www.climatecasechart.com/document/federal-public-prosecutors-office-v-nilma-felix-deforestation-and-climate-damage-in-the-pae-antimary_bad7,2021,Decided,"Others;Suits against corporations, individuals",BRA;BR-AM,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
https://www.climatecasechart.com/document/federal-public-prosecutors-office-v-nilton-oliveira-da-silva-deforestation-and-climate-damage-in-the-pae-antimary_58ac,2021,Pending,"Others;Suits against corporations, individuals",BRA;BR-AM,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
https://www.climatecasechart.com/document/federal-public-prosecutors-office-v-paulo-de-lima-paulo-deforestation-and-climate-damage-in-the-pae-antimary_5b8c,2021,Pending,"Others;Suits against corporations, individuals",BRA;BR-AM,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
https://www.climatecasechart.com/document/federal-public-prosecutors-office-v-roges-pereira-sales-desmatamento-e-dano-climatico-no-pae-antimary_9459,2021,Under Appeal,"Others;Suits against corporations, individuals",BRA;BR-AM,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
https://www.climatecasechart.com/document/federal-public-prosecutors-office-v-sarah-ketley-muniz-almeida-deforestation-and-climate-damage-in-the-pae-antimary_7ef5,2021,Pending,"Others;Suits against corporations, individuals",BRA;BR-AM,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
https://www.climatecasechart.com/document/federal-public-prosecutors-office-v-silvane-de-souza-mendes-deforestation-and-climate-damage-in-the-antimary-pae_90a6,2021,Decided,"Others;Suits against corporations, individuals",BRA;BR-AM,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
https://www.climatecasechart.com/document/federal-public-prosecutors-office-v-tauane-camurca-do-vale-deforestation-and-climate-damage-in-the-pae-antimary_9435,2021,Decided,"Others;Suits against corporations, individuals",BRA;BR-AM,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
https://www.climatecasechart.com/document/federal-public-prosecutors-office-vs-rogerio-forest-fire_88d7,2016,Pending,"Others;Suits against corporations, individuals",BRA;BR-AM,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
https://www.climatecasechart.com/document/federal-public-prosecutors-office-vs-state-of-sao-paulo-cetesb-and-ibama-burning-of-sugarcane-straw_442d,2017,Decided,Environmental assessment and permitting;Other projects;Suits against governments,BRA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
https://www.climatecasechart.com/document/fliegenschnee-et-al-v-federal-ministry-for-digitalisation-and-business-location-austria_2eba,2021,Decided ,EU ETS;GHG emissions reduction and trading;Human Rights;Right to a healthy environment;Suits against governments,AUT,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
https://www.climatecasechart.com/document/friends-of-the-clearwater-v-probert_d498,2021,Forest Service's motion to dissolve 2022 injunction granted.,Adaptation;Challenges to adaptation measures;Federal Statutory Claims;NEPA;Other Statutes and Regulations,USA;US-ID,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2
https://www.climatecasechart.com/document/friends-of-the-earth-v-haaland_398b,2021,Notice of appeal filed by intervenor-defendant State of Louisiana.,Federal Statutory Claims;NEPA,USA;US-DC,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,3
https://www.climatecasechart.com/document/friends-of-the-earth-v-u-s-nuclear-regulatory-commission_c04c,2020,Petition dismissed.,Federal Statutory Claims;NEPA,USA;US-DC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
https://www.climatecasechart.com/document/greenpeace-aotearoa-inc-v-hiringa-energy-limited-and-ballance-agri-nutrients-limited_ba8a,2021,Decided,"Corporations;Environmental assessment and permitting;Suits against corporations, individuals",NZL,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,5
https://www.climatecasechart.com/document/greenpeace-east-asia-and-others-v-ministry-of-economic-affairs_a11b,2021,Pending,GHG emissions reduction and trading;Other;Suits against governments,TWN,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
https://www.climatecasechart.com/document/greenpeace-et-al-v-austria_2560,2020,Decided,Human Rights;Other;Suits against governments,AUT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
https://www.climatecasechart.com/document/greenpeace-mexico-v-ministry-of-energy-and-others-on-the-energy-sector-program_9f55,2020,Decided,Suits against governments;Energy and power;Right to a healthy environment;Human Rights,MEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
https://www.climatecasechart.com/document/greenpeace-netherlands-v-state-of-the-netherlands_1da4,2020,Decided,GHG emissions reduction and trading;Human Rights;Other;Other;Suits against governments,NLD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
https://www.climatecasechart.com/document/greenpeace-nordic-and-others-v-norway_0687,2021,Decided,Environmental assessment and permitting;Human Rights;Natural resource extraction;Other;Suits against governments,XAB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
https://www.climatecasechart.com/document/greenpeace-v-ministry-of-energy-and-others-on-the-energy-sector-program-2020-and-electric-industry-law_63e0,2021,Decided,Suits against governments;Other;GHG emissions reduction and trading;Just transition,MEX,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2
https://www.climatecasechart.com/document/greenpeace-v-spain-i_30f3,2020,Decided,GHG emissions reduction and trading;Other;Suits against governments,ESP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
https://www.climatecasechart.com/document/greenpeace-v-united-kingdom_2124,2020,Decided,Suits against governments;Natural resource extraction;Environmental assessment and permitting,GBR;GB-SCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
https://www.climatecasechart.com/document/guyane-nature-environnement-and-france-nature-environnement-v-france_d955,2021,Decided,Environmental assessment and permitting;Suits against governments;Utilities,FRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
https://www.climatecasechart.com/document/harris-county-v-texas-department-of-transportation_8de3,2021,Dismissed with prejudice pursuant to stipulation.,Federal Statutory Claims;NEPA;Other Statutes and Regulations,USA;US-TX,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
https://www.climatecasechart.com/document/hearing-on-climate-change-before-the-inter-american-commission-on-human-rights_4094,2019,Closed,Human Rights;Suits against governments,XAB,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
https://www.climatecasechart.com/document/heating-air-conditioning-refrigeration-distributors-international-v-epa_39da,2021,Petition for panel rehearing denied.,Clean Air Act;Federal Statutory Claims;Industry Lawsuits;Other Regulation,USA;US-DC,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
https://www.climatecasechart.com/document/held-v-state_9268,2020,"Trial court's findings of fact, conclusions of law, and order affirmed.",Environmentalist Lawsuits;Public Trust Claims;State Law Claims,USA;US-MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
https://www.climatecasechart.com/document/herrera-carrion-et-al-v-ministry-of-the-environment-et-al-caso-mecheros_4935,2020,Decided,Human Rights;Right to a healthy environment;Suits against governments;Youth/Children,ECU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
https://www.climatecasechart.com/document/housatonic-river-initiative-v-epa_ceb4,2021,Petition for review denied.,Actions seeking adaptation measures;Adaptation;Federal Statutory Claims;Other Statutes and Regulations,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
https://www.climatecasechart.com/document/idaho-conservation-league-v-u-s-forest-service_9f7d,2021,"Settlement agreement <a href=""https://idahoconservation.org/blog/boise-national-forests-sage-hen-project-to-get-a-fresh-start/"">announced</a>.",Endangered Species Act and Other Wildlife Protection Statutes;Federal Statutory Claims;NEPA;Other Statutes and Regulations,USA;US-ID,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
https://www.climatecasechart.com/document/idheas-litigio-estrategico-v-centro-nacional-de-control-de-energia-cenace-and-secretaria-de-energia-sener_259b,2021,Decided,Suits against governments;Other;GHG emissions reduction and trading;Just transition,MEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
https://www.climatecasechart.com/document/in-re-blue-water-baltimore-inc_1879,2021,Issuance of permits affirmed.,Actions seeking adaptation measures;Adaptation;Clean Water Act;Federal Statutory Claims,USA;US-MD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
https://www.climatecasechart.com/document/in-re-determination-of-need-for-environmental-impact-statement-for-pavilion-estates-subdivision_d298,2021,Negative declaration affirmed.,State Impact Assessment Laws;State Law Claims,USA;US-MN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
https://www.climatecasechart.com/document/in-re-general-electric-co_3f87,2021,Petition for review denied.,Actions seeking adaptation measures;Adaptation;Federal Statutory Claims;Other Statutes and Regulations,USA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
https://www.climatecasechart.com/document/in-re-oatly-group-ab-securities-litigation_cd72,2021,Order and final judgment entered.,Securities and Financial Regulation,USA;US-NY,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2
https://www.climatecasechart.com/document/indigenous-environmental-network-v-u-s-bureau-of-land-management_d803,2020,Notice of voluntary dismissal on grounds of mootness and without prejudice filed.,Adaptation;Endangered Species Act and Other Wildlife Protection Statutes;Federal Statutory Claims;NEPA;Other Statutes and Regulations;Reverse Impact Assessment,USA;US-MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
https://www.climatecasechart.com/document/institute-of-amazonian-studies-v-brazil_4826,2020,Pending,GHG emissions reduction and trading;Human Rights;Other;Protecting biodiversity and ecosystems;Right to a healthy environment;Suits against governments,BRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
https://www.climatecasechart.com/document/instituto-internacional-arayara-and-fishermens-colony-z-5-v-copelmi-mineracao-ltda-and-fepam-mina-guaiba-project-and-affected-communities_5f44,2019,Decided,"Corporations;Energy and power;Environmental assessment and permitting;Suits against corporations, individuals;Suits against governments",BRA;BR-RS,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
https://www.climatecasechart.com/document/instituto-preservar-et-al-v-copelmi-mineracao-ltda-and-ibama_99f9,2021,Pending,"Corporations;Environmental assessment and permitting;Environmental assessment and permitting;Natural resource extraction;Suits against corporations, individuals;Suits against governments",BRA;BR-RS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
https://www.climatecasechart.com/document/interfaith-center-on-corporate-responsibility-v-u-s-securities-and-exchange-commission_62ef,2021,Defendant's cross-motion for summary judgment granted and plaintiffs' motion for summary judgment denied.,Securities and Financial Regulation,USA;US-DC,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
https://www.climatecasechart.com/document/iowa-citizens-for-community-improvement-v-council-on-environmental-quality_3a8b,2020,Federal defendants and plaintiffs filed joint status report and stipulation to stay case for an additional 120 days.,Federal Statutory Claims;NEPA,USA;US-DC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
https://www.climatecasechart.com/document/josefina-huffington-archbold-v-office-of-the-president-and-others_338d,2020,decided,Suits against governments,COL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
https://www.climatecasechart.com/document/julia-habana-et-al-v-mexico-unconstitutionality-of-the-reform-to-the-electricity-industry-law_b854,2021,Decided,GHG emissions reduction and trading;Other;Suits against governments,MEX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
https://www.climatecasechart.com/document/juliana-v-united-states_5218,2015,Petition for permission to appeal granted.,Constitutional Claims;Fifth Amendment;Public Trust Claims,USA;US-OR,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
https://www.climatecasechart.com/document/juliana-v-united-states_522f,2015,Brief filed by defendants in opposition to motion for leave to file a second amended complaint and to lift the stay.,Constitutional Claims;Fifth Amendment;Public Trust Claims,USA;US-OR,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
https://www.climatecasechart.com/document/juliana-v-united-states_83df,2015,Defendants' motion to stay denied.,Constitutional Claims;Fifth Amendment;Public Trust Claims,USA;US-OR,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
https://www.climatecasechart.com/document/juliana-v-united-states_83f7,2015,Unopposed motion filed by plaintiffs-appellees to withdraw the motion to stay the mandate.,Constitutional Claims;Fifth Amendment;Public Trust Claims,USA;US-OR,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
https://www.climatecasechart.com/document/kaiser-et-al-v-volkswagen-ag_aa30,2021,Decided,"Corporations;GHG emissions reduction;Suits against corporations, individuals",DEU,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
https://www.climatecasechart.com/document/kichwa-v-minam_4567,2020,Decided,Suits against governments;Human Rights;Indigenous Groups;Protecting biodiversity and ecosystems,PER,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
https://www.climatecasechart.com/document/klamath-siskiyou-wildlands-center-v-u-s-fish-wildlife-service_06e4,2021,Dismissed with prejudice pursuant to stipulation.,Endangered Species Act and Other Wildlife Protection Statutes;Federal Statutory Claims,USA;US-OR,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2
https://www.climatecasechart.com/document/klimaticka-zaloba-cr-v-czech-republic_d4c0,2021,Decided,GHG emissions reduction and trading;Human Rights;Other;Other;Right to a healthy environment;Suits against governments,CZE,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,4
https://www.climatecasechart.com/document/komor-v-united-states_c72b,2021,Plaintiff filed motion to dismiss without prejudice.,Constitutional Claims;Fifth Amendment;Other Constitutional Claims,USA;US-CO,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,3
https://www.climatecasechart.com/document/kostendt-v-oatly-group-ab_74ee,2021,"Court issued order dismissing the complaint and stating that amended complaints and motions to be appointed lead plaintiff and lead counsel were due December 1, 2021.",Securities and Financial Regulation,USA;US-NY,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
https://www.climatecasechart.com/document/ksanka-kupaqa-xa-cin-v-u-s-fish-wildlife-service_fd63,2019,2018 record of decision and 2019 supplement vacated and remanded to the agencies for additional consideration.,Endangered Species Act and Other Wildlife Protection Statutes;Federal Statutory Claims,USA;US-MT,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
